지점,지점명,일시,10CM 정시 토양수분(%),20CM 정시 토양수분(%),30CM 정시 토양수분(%),50CM 정시 토양수분(%),,일시,10CM 정시 토양수분(%),20CM 정시 토양수분(%),30CM 정시 토양수분(%),50CM 정시 토양수분(%)
129,서산,2022-03-01 13:00,18.9,21.6,18.4,30.4,,2022-02-19 12:00,15.4,21.6,18.4,30.4
129,서산,2022-03-01 14:00,19.1,21.7,18.4,30.4,,2022-02-19 13:00,16.1,21.6,18.4,30.4
129,서산,2022-03-01 15:00,19,21.6,18.4,30.4,,2022-02-19 14:00,17.5,21.6,18.4,30.4
129,서산,2022-03-01 16:00,19,21.7,18.4,30.4,,2022-02-19 15:00,19.2,21.7,18.4,30.4
129,서산,2022-03-01 17:00,18.9,21.7,18.4,30.4,,2022-02-19 16:00,20.8,21.7,18.4,30.4
129,서산,2022-03-01 18:00,18.7,21.7,18.4,30.4,,2022-02-19 17:00,20.9,21.8,18.4,30.4
129,서산,2022-03-01 19:00,18.4,21.7,18.4,30.4,,2022-02-19 18:00,20.8,22,18.4,30.4
129,서산,2022-03-01 20:00,18.2,21.6,18.4,30.4,,2022-02-19 19:00,20.6,22.1,18.4,30.4
129,서산,2022-03-01 21:00,18.1,21.6,18.4,30.4,,2022-02-19 20:00,20.2,22.1,18.4,30.4
129,서산,2022-03-01 22:00,17.9,21.6,18.4,30.4,,2022-02-19 21:00,19.7,22.1,18.4,30.4
129,서산,2022-03-01 23:00,17.7,21.5,18.4,30.4,,2022-02-19 22:00,18.9,22.1,18.4,30.4
129,서산,2022-03-02 1:00,16.9,21.4,18.4,30.4,,2022-02-19 23:00,17.9,22.1,18.4,30.4
129,서산,2022-03-02 2:00,16.3,21.4,18.4,30.4,,2022-02-20 0:00,17,22,18.4,30.4
129,서산,2022-03-02 3:00,15.6,21.4,18.4,30.4,,2022-02-20 1:00,16.3,22,18.4,30.4
129,서산,2022-03-02 4:00,14.9,21.3,18.4,30.4,,2022-02-20 2:00,15.6,22,18.4,30.4
129,서산,2022-03-02 5:00,14.2,21.3,18.4,30.4,,2022-02-20 3:00,15,21.9,18.4,30.4
129,서산,2022-03-02 6:00,13.5,21.3,18.4,30.4,,2022-02-20 4:00,14.3,21.9,18.4,30.4
129,서산,2022-03-02 7:00,12.9,21.2,18.4,30.4,,2022-02-20 5:00,13.4,21.9,18.6,30.4
129,서산,2022-03-02 8:00,12.4,21.2,18.4,30.4,,2022-02-20 6:00,12.6,21.8,18.5,30.4
129,서산,2022-03-02 9:00,12.8,21.2,18.3,30.3,,2022-02-20 7:00,11.9,21.8,18.5,30.4
129,서산,2022-03-02 10:00,14.7,21.2,18.3,30.4,,2022-02-20 8:00,11.5,21.7,18.5,30.4
129,서산,2022-03-02 11:00,17.5,21.2,18.3,30.4,,2022-02-20 9:00,11.5,21.6,18.5,30.4
129,서산,2022-03-02 12:00,18.6,21.2,18.3,30.4,,2022-02-20 10:00,12.1,21.5,18.5,30.4
129,서산,2022-03-02 13:00,18.9,21.3,18.3,30.4,,2022-02-20 11:00,13,21.4,18.4,30.4
129,서산,2022-03-02 14:00,19.2,21.4,18.3,30.4,,2022-02-20 12:00,14.5,21.4,18.4,30.4
129,서산,2022-03-02 15:00,19.3,21.5,18.3,30.4,,2022-02-20 13:00,16.7,21.4,18.4,30.4
129,서산,2022-03-02 16:00,19.2,21.6,18.4,30.4,,2022-02-20 14:00,18.8,21.4,18.4,30.4
129,서산,2022-03-02 17:00,19,21.7,18.4,30.4,,2022-02-20 15:00,20.1,21.4,18.4,30.4
129,서산,2022-03-02 18:00,18.7,21.7,18.4,30.4,,2022-02-20 16:00,20.4,21.6,18.4,30.4
129,서산,2022-03-02 19:00,18.4,21.7,18.5,30.4,,2022-02-20 17:00,20.4,21.6,18.4,30.4
129,서산,2022-03-02 20:00,18.2,21.6,18.5,30.4,,2022-02-20 18:00,20.3,21.6,18.4,30.4
129,서산,2022-03-02 21:00,18,21.7,18.5,30.4,,2022-02-20 19:00,20,21.6,18.4,30.4
129,서산,2022-03-02 22:00,17.8,21.6,18.4,30.3,,2022-02-20 20:00,19.4,21.6,18.4,30.4
129,서산,2022-03-02 23:00,17.8,21.6,18.4,30.4,,2022-02-20 21:00,18.6,21.6,18.4,30.4
129,서산,2022-03-03 0:00,17.7,21.5,18.4,30.4,,2022-02-20 22:00,17.7,21.6,18.4,30.4
129,서산,2022-03-03 1:00,17.6,21.5,18.4,30.4,,2022-02-20 23:00,16.9,21.6,18.4,30.4
129,서산,2022-03-03 2:00,17.6,21.4,18.4,30.4,,2022-02-21 0:00,16.1,21.6,18.4,30.4
129,서산,2022-03-03 3:00,17.2,21.4,18.4,30.4,,2022-02-21 1:00,15.3,21.6,18.4,30.4
129,서산,2022-03-03 4:00,16.9,21.4,18.4,30.4,,2022-02-21 2:00,14.5,21.7,18.4,30.4
129,서산,2022-03-03 5:00,16.6,21.3,18.4,30.4,,2022-02-21 3:00,13.6,21.6,18.4,30.4
129,서산,2022-03-03 6:00,16.2,21.4,18.3,30.4,,2022-02-21 4:00,12.8,21.6,18.4,30.4
129,서산,2022-03-03 7:00,15.8,21.3,18.4,30.4,,2022-02-21 5:00,12,21.5,18.4,30.4
129,서산,2022-03-03 8:00,15.7,21.3,18.4,30.3,,2022-02-21 6:00,11.5,21.4,18.5,30.4
129,서산,2022-03-03 9:00,16.3,21.3,18.4,30.3,,2022-02-21 7:00,11.1,21.4,18.4,30.4
129,서산,2022-03-03 10:00,17.7,21.3,18.3,30.3,,2022-02-21 8:00,10.9,21.3,18.4,30.4
129,서산,2022-03-03 11:00,18.2,21.3,18.3,30.4,,2022-02-21 9:00,11.2,21.2,18.4,30.4
129,서산,2022-03-03 12:00,18.7,21.3,18.3,30.4,,2022-02-21 10:00,12.1,21.1,18.4,30.4
129,서산,2022-03-03 13:00,19,21.4,18.3,30.4,,2022-02-21 11:00,13.3,21,18.4,30.4
129,서산,2022-03-03 14:00,19.1,21.6,18.4,30.4,,2022-02-21 12:00,15.2,20.9,18.4,30.4
129,서산,2022-03-03 15:00,19.2,21.7,18.4,30.4,,2022-02-21 13:00,16.9,20.9,18.4,30.4
129,서산,2022-03-03 16:00,19.1,21.7,18.4,30.4,,2022-02-21 14:00,18.8,20.9,18.4,30.4
129,서산,2022-03-03 17:00,18.9,21.8,18.4,30.4,,2022-02-21 15:00,19.7,20.9,18.4,30.4
129,서산,2022-03-03 18:00,18.6,21.8,18.4,30.3,,2022-02-21 16:00,20.2,21.1,18.4,30.4
129,서산,2022-03-03 19:00,18.2,21.9,18.5,30.3,,2022-02-21 17:00,20.2,21.1,18.4,30.4
129,서산,2022-03-03 20:00,18,21.8,18.5,30.3,,2022-02-21 18:00,20.1,21.2,18.4,30.4
129,서산,2022-03-03 21:00,17.8,21.7,18.5,30.3,,2022-02-21 19:00,19.9,21.3,18.4,30.4
129,서산,2022-03-03 22:00,17.6,21.7,18.5,30.3,,2022-02-21 20:00,19.6,21.3,18.4,30.4
129,서산,2022-03-03 23:00,17.5,21.6,18.5,30.3,,2022-02-21 21:00,19,21.3,18.4,30.4
129,서산,2022-03-04 0:00,17.4,21.6,18.4,30.3,,2022-02-21 22:00,18.3,21.4,18.4,30.4
129,서산,2022-03-04 1:00,17.2,21.6,18.4,30.3,,2022-02-21 23:00,17.5,21.4,18.4,30.4
129,서산,2022-03-04 2:00,17.1,21.5,18.4,30.3,,2022-02-22 0:00,16.8,21.4,18.4,30.4
129,서산,2022-03-04 3:00,17.1,21.5,18.4,30.3,,2022-02-23 1:00,16,21.3,18.4,30.4
129,서산,2022-03-04 4:00,17,21.4,18.4,30.3,,2022-02-23 2:00,14.8,21.3,18.4,30.4
129,서산,2022-03-04 5:00,17,21.4,18.4,30.3,,2022-02-23 3:00,13.6,21.3,18.4,30.4
129,서산,2022-03-04 6:00,17.2,21.4,18.4,30.3,,2022-02-23 4:00,12.6,21.2,18.4,30.4
129,서산,2022-03-04 7:00,17.4,21.4,18.4,30.3,,2022-02-23 5:00,11.8,21.3,18.4,30.4
129,서산,2022-03-04 8:00,17.4,21.4,18.4,30.3,,2022-02-23 6:00,11.3,21.2,18.4,30.4
129,서산,2022-03-04 9:00,17.6,21.4,18.4,30.3,,2022-02-23 7:00,10.9,21.1,18.4,30.4
129,서산,2022-03-04 10:00,17.8,21.4,18.4,30.3,,2022-02-23 8:00,10.7,21.1,18.4,30.4
129,서산,2022-03-04 11:00,18.1,21.4,18.4,30.3,,2022-02-23 9:00,10.8,20.9,18.4,30.4
129,서산,2022-03-04 12:00,18.3,21.5,18.4,30.3,,2022-02-23 10:00,11.7,20.8,18.4,30.4
129,서산,2022-03-04 13:00,18.5,21.6,18.4,30.3,,2022-02-23 11:00,13.1,20.8,18.4,30.4
129,서산,2022-03-04 14:00,18.6,21.6,18.4,30.3,,2022-02-23 12:00,15.1,20.7,18.3,30.4
129,서산,2022-03-04 15:00,18.6,21.7,18.4,30.3,,2022-02-23 13:00,17.6,20.7,18.3,30.4
129,서산,2022-03-04 16:00,18.4,21.7,18.4,30.3,,2022-02-23 14:00,19.2,20.7,18.3,30.4
129,서산,2022-03-04 17:00,18.2,21.8,18.4,30.3,,2022-02-23 15:00,19.7,20.8,18.4,30.4
129,서산,2022-03-04 18:00,18,21.8,18.5,30.3,,2022-02-23 16:00,19.7,21,18.3,30.4
129,서산,2022-03-04 19:00,17.9,21.8,18.4,30.3,,2022-02-23 17:00,19.7,21.1,18.3,30.4
129,서산,2022-03-04 20:00,17.8,21.7,18.4,30.3,,2022-02-23 18:00,19.5,21.2,18.4,30.4
129,서산,2022-03-04 21:00,17.7,21.8,18.4,30.3,,2022-02-23 19:00,19.2,21.2,18.3,30.4
129,서산,2022-03-04 22:00,17.6,21.7,18.5,30.3,,2022-02-23 20:00,18.6,21.2,18.3,30.4
129,서산,2022-03-04 23:00,17.5,21.7,18.5,30.3,,2022-02-23 21:00,17.6,21.2,18.4,30.4
129,서산,2022-03-05 0:00,17.3,21.7,18.4,30.3,,2022-02-23 22:00,16.5,21.2,18.4,30.4
129,서산,2022-03-05 1:00,17.2,21.6,18.4,30.3,,2022-02-23 23:00,15.4,21.2,18.4,30.4
129,서산,2022-03-05 2:00,17.1,21.6,18.4,30.3,,2022-02-24 0:00,14.4,21.2,18.4,30.4
129,서산,2022-03-05 3:00,17.1,21.6,18.4,30.3,,2022-02-24 1:00,13.4,21.2,18.4,30.4
129,서산,2022-03-05 4:00,17,21.5,18.4,30.3,,2022-02-24 2:00,12.5,21.1,18.4,30.4
129,서산,2022-03-05 5:00,16.9,21.5,18.4,30.3,,2022-02-24 3:00,11.8,21.1,18.4,30.4
129,서산,2022-03-05 6:00,16.8,21.4,18.4,30.3,,2022-02-24 4:00,11.4,21.1,18.4,30.4
129,서산,2022-03-05 7:00,16.8,21.4,18.4,30.3,,2022-02-24 5:00,11.1,21.1,18.4,30.4
129,서산,2022-03-05 8:00,16.8,21.4,18.4,30.3,,2022-02-24 6:00,10.8,21,18.4,30.4
129,서산,2022-03-05 9:00,16.9,21.4,18.4,30.3,,2022-02-24 7:00,10.6,20.9,18.4,30.4
129,서산,2022-03-05 10:00,17.2,21.3,18.3,30.3,,2022-02-24 8:00,10.4,20.8,18.4,30.4
129,서산,2022-03-05 11:00,17.4,21.4,18.3,30.3,,2022-02-24 9:00,10.7,20.6,18.3,30.4
129,서산,2022-03-05 12:00,17.7,21.4,18.3,30.3,,2022-02-24 10:00,11.7,20.3,18.3,30.4
129,서산,2022-03-05 13:00,17.9,21.5,18.3,30.3,,2022-02-24 11:00,13.4,20.2,18.3,30.4
129,서산,2022-03-05 14:00,17.9,21.6,18.4,30.3,,2022-02-24 12:00,15.8,20.2,18.4,30.4
129,서산,2022-03-05 15:00,17.9,21.6,18.4,30.3,,2022-02-24 13:00,18.1,20.2,18.3,30.4
129,서산,2022-03-05 16:00,17.8,21.7,18.4,30.3,,2022-02-24 14:00,19.4,20.3,18.3,30.4
129,서산,2022-03-05 17:00,17.6,21.7,18.4,30.3,,2022-02-24 15:00,19.7,20.5,18.3,30.4
129,서산,2022-03-05 18:00,17.3,21.7,18.5,30.3,,2022-02-24 16:00,19.8,20.8,18.3,30.4
129,서산,2022-03-05 19:00,17.1,21.7,18.5,30.3,,2022-02-24 17:00,19.7,21.1,18.3,30.4
129,서산,2022-03-05 20:00,16.8,21.6,18.5,30.3,,2022-02-24 18:00,19.5,21.1,18.3,30.4
129,서산,2022-03-05 21:00,16.7,21.6,18.5,30.3,,2022-02-24 19:00,19.3,21.2,18.3,30.4
129,서산,2022-03-05 22:00,16.6,21.5,18.4,30.3,,2022-02-24 20:00,19.1,21.2,18.3,30.4
129,서산,2022-03-05 23:00,16.6,21.4,18.4,30.3,,2022-02-24 21:00,18.7,21.2,18.3,30.4
129,서산,2022-03-06 1:00,16.2,21.4,18.4,30.3,,2022-02-24 22:00,18,21.2,18.4,30.4
129,서산,2022-03-06 2:00,16,21.3,18.4,30.3,,2022-02-24 23:00,17.1,21.2,18.4,30.4
129,서산,2022-03-06 3:00,15.8,21.3,18.4,30.3,,2022-02-25 0:00,16.1,21.2,18.3,30.4
129,서산,2022-03-06 4:00,15.6,21.3,18.4,30.3,,2022-02-25 1:00,15.1,21.1,18.3,30.4
129,서산,2022-03-06 5:00,15.3,21.2,18.4,30.3,,2022-02-25 2:00,14.2,21.1,18.3,30.4
129,서산,2022-03-06 6:00,15,21.2,18.4,30.3,,2022-02-25 3:00,13.4,21.1,18.4,30.4
129,서산,2022-03-06 7:00,14.6,21.2,18.3,30.3,,2022-02-25 4:00,12.6,21.1,18.4,30.4
129,서산,2022-03-06 8:00,14.3,21.2,18.3,30.3,,2022-02-25 5:00,12,21.1,18.4,30.4
129,서산,2022-03-06 9:00,15,21.2,18.3,30.3,,2022-02-25 6:00,11.6,21.1,18.3,30.4
129,서산,2022-03-06 10:00,16.6,21.2,18.4,30.3,,2022-02-25 7:00,11.4,21,18.4,30.4
129,서산,2022-03-06 11:00,17,21.2,18.3,30.3,,2022-02-25 8:00,11.3,20.9,18.4,30.4
129,서산,2022-03-06 12:00,17.3,21.2,18.4,30.3,,2022-02-25 9:00,11.6,20.9,18.3,30.4
129,서산,2022-03-06 13:00,17.6,21.3,18.3,30.3,,2022-02-25 10:00,12.6,20.8,18.3,30.4
129,서산,2022-03-06 14:00,17.7,21.4,18.4,30.3,,2022-02-25 11:00,14.4,20.8,18.3,30.4
129,서산,2022-03-06 15:00,17.8,21.5,18.3,30.3,,2022-02-25 12:00,16.9,20.8,18.3,30.4
129,서산,2022-03-06 16:00,17.7,21.6,18.4,30.3,,2022-02-25 13:00,18.8,20.8,18.3,30.4
129,서산,2022-03-06 17:00,17.5,21.6,18.4,30.3,,2022-02-25 14:00,19.4,20.9,18.3,30.4
129,서산,2022-03-06 18:00,17.1,21.6,18.4,30.3,,2022-02-25 15:00,19.6,21,18.3,30.4
129,서산,2022-03-06 19:00,16.8,21.6,18.4,30.3,,2022-02-25 16:00,19.7,21.1,18.3,30.4
129,서산,2022-03-06 20:00,16.6,21.6,18.4,30.3,,2022-02-25 17:00,19.7,21.1,18.3,30.4
129,서산,2022-03-06 21:00,16.4,21.5,18.4,30.3,,2022-02-25 18:00,19.6,21.2,18.3,30.4
129,서산,2022-03-06 22:00,16.3,21.4,18.4,30.3,,2022-02-25 19:00,19.3,21.2,18.4,30.4
129,서산,2022-03-06 23:00,16.2,21.4,18.4,30.3,,2022-02-25 20:00,19.2,21.2,18.4,30.4
129,서산,2022-03-07 0:00,16.1,21.4,18.4,30.3,,2022-02-25 21:00,19.1,21.2,18.4,30.4
129,서산,2022-03-07 1:00,15.8,21.3,18.4,30.3,,2022-02-25 22:00,19,21.2,18.4,30.4
129,서산,2022-03-07 2:00,15.4,21.3,18.4,30.3,,2022-02-25 23:00,18.9,21.2,18.4,30.4
129,서산,2022-03-07 3:00,15.1,21.2,18.3,30.3,,2022-02-26 0:00,18.6,21.2,18.4,30.4
129,서산,2022-03-07 4:00,14.8,21.2,18.3,30.3,,2022-02-26 1:00,18.4,21.2,18.4,30.4
129,서산,2022-03-07 5:00,14.5,21.2,18.4,30.3,,2022-02-26 2:00,18.2,21.2,18.4,30.4
129,서산,2022-03-07 6:00,14.2,21.2,18.3,30.3,,2022-02-26 3:00,17.8,21.2,18.3,30.4
129,서산,2022-03-07 7:00,13.8,21.1,18.3,30.3,,2022-02-26 4:00,17.7,21.2,18.3,30.4
129,서산,2022-03-07 8:00,13.5,21.1,18.3,30.3,,2022-02-26 5:00,17.9,21.2,18.3,30.4
129,서산,2022-03-07 9:00,14,21.1,18.3,30.3,,2022-02-26 6:00,18.1,21.2,18.3,30.4
129,서산,2022-03-07 10:00,15.7,21.1,18.3,30.3,,2022-02-26 7:00,18.5,21.2,18.3,30.4
129,서산,2022-03-07 11:00,16.6,21.2,18.3,30.3,,2022-02-26 8:00,18.9,21.2,18.3,30.4
129,서산,2022-03-07 12:00,17.1,21.1,18.3,30.3,,2022-02-26 9:00,19.1,21.2,18.3,30.4
129,서산,2022-03-07 13:00,17.4,21.2,18.3,30.3,,2022-02-26 10:00,19.2,21.2,18.3,30.4
129,서산,2022-03-07 14:00,17.6,21.3,18.3,30.3,,2022-02-26 11:00,19.4,21.2,18.3,30.4
129,서산,2022-03-07 15:00,17.7,21.4,18.3,30.3,,2022-02-26 12:00,19.5,21.3,18.3,30.4
129,서산,2022-03-07 16:00,17.6,21.5,18.4,30.3,,2022-02-26 13:00,19.6,21.3,18.4,30.4
129,서산,2022-03-07 17:00,17.3,21.6,18.4,30.3,,2022-02-26 14:00,19.7,21.4,18.3,30.4
129,서산,2022-03-07 18:00,17.1,21.6,18.4,30.3,,2022-02-26 15:00,19.7,21.4,18.3,30.4
129,서산,2022-03-07 19:00,16.8,21.6,18.4,30.3,,2022-02-26 16:00,19.6,21.6,18.4,30.4
129,서산,2022-03-07 20:00,16.6,21.6,18.4,30.3,,2022-02-26 17:00,19.5,21.5,18.4,30.4
129,서산,2022-03-07 21:00,16.4,21.5,18.4,30.3,,2022-02-26 18:00,19.4,21.5,18.4,30.4
129,서산,2022-03-07 22:00,16.2,21.4,18.4,30.3,,2022-02-26 19:00,19.3,21.6,18.4,30.4
129,서산,2022-03-07 23:00,16.2,21.4,18.4,30.3,,2022-02-26 20:00,19.3,21.5,18.4,30.4
129,서산,2022-03-08 0:00,16,21.3,18.4,30.3,,2022-02-26 21:00,19.1,21.5,18.4,30.4
129,서산,2022-03-08 1:00,15.9,21.3,18.4,30.3,,2022-02-26 22:00,18.9,21.5,18.4,30.4
129,서산,2022-03-08 2:00,15.9,21.3,18.4,30.3,,2022-02-26 23:00,18.8,21.5,18.4,30.4
129,서산,2022-03-08 3:00,15.6,21.2,18.4,30.3,,2022-02-27 0:00,18.7,21.4,18.4,30.4
129,서산,2022-03-08 4:00,15.3,21.2,18.3,30.3,,2022-02-27 1:00,18.6,21.4,18.4,30.4
129,서산,2022-03-08 5:00,15,21.2,18.3,30.3,,2022-02-27 2:00,18.4,21.4,18.4,30.4
129,서산,2022-03-08 6:00,14.7,21.1,18.3,30.3,,2022-02-27 3:00,18.3,21.4,18.4,30.4
129,서산,2022-03-08 7:00,14.3,21.1,18.3,30.3,,2022-02-27 4:00,17.8,21.3,18.3,30.4
129,서산,2022-03-08 8:00,14.2,21.1,18.3,30.3,,2022-02-27 5:00,17.3,21.4,18.3,30.4
129,서산,2022-03-08 9:00,15.1,21.1,18.3,30.3,,2022-02-27 6:00,16.6,21.3,18.3,30.4
129,서산,2022-03-08 10:00,16.2,21.1,18.3,30.3,,2022-02-27 7:00,15.8,21.3,18.3,30.4
129,서산,2022-03-08 11:00,16.6,21.1,18.3,30.3,,2022-02-27 8:00,15.1,21.3,18.3,30.4
129,서산,2022-03-08 12:00,17,21.2,18.3,30.3,,2022-02-27 9:00,15.3,21.2,18.4,30.4
129,서산,2022-03-08 13:00,17.3,21.2,18.3,30.3,,2022-02-27 10:00,16.9,21.2,18.3,30.4
129,서산,2022-03-08 14:00,17.5,21.4,18.3,30.3,,2022-02-27 11:00,18.7,21.2,18.3,30.4
129,서산,2022-03-08 15:00,17.6,21.5,18.3,30.3,,2022-02-27 12:00,19.2,21.3,18.3,30.4
129,서산,2022-03-08 16:00,17.6,21.6,18.4,30.3,,2022-02-27 13:00,19.5,21.4,18.3,30.4
129,서산,2022-03-08 17:00,17.2,21.7,18.4,30.3,,2022-02-27 14:00,19.6,21.4,18.3,30.4
129,서산,2022-03-08 18:00,16.9,21.7,18.4,30.3,,2022-02-27 15:00,19.7,21.6,18.3,30.4
129,서산,2022-03-08 19:00,16.6,21.7,18.4,30.3,,2022-02-27 16:00,19.6,21.7,18.4,30.4
129,서산,2022-03-08 20:00,16.3,21.6,18.4,30.3,,2022-02-27 17:00,19.4,21.7,18.4,30.4
129,서산,2022-03-08 21:00,16.2,21.6,18.4,30.3,,2022-02-27 18:00,19.1,21.7,18.4,30.4
129,서산,2022-03-08 22:00,16,21.5,18.4,30.3,,2022-02-27 19:00,18.8,21.7,18.4,30.4
129,서산,2022-03-08 23:00,15.9,21.5,18.4,30.3,,2022-02-27 20:00,18.6,21.7,18.5,30.4
129,서산,2022-03-09 0:00,15.8,21.4,18.4,30.3,,2022-02-27 21:00,18.4,21.6,18.5,30.4
129,서산,2022-03-09 1:00,15.7,21.4,18.4,30.3,,2022-02-27 22:00,18.3,21.6,18.5,30.4
129,서산,2022-03-09 2:00,15.7,21.3,18.4,30.3,,2022-02-27 23:00,18.2,21.6,18.4,30.4
129,서산,2022-03-09 3:00,15.8,21.3,18.4,30.3,,2022-02-28 0:00,18.1,21.5,18.4,30.4
129,서산,2022-03-09 4:00,15.8,21.3,18.3,30.3,,2022-02-28 1:00,17.9,21.5,18.4,30.4
129,서산,2022-03-09 5:00,15.8,21.2,18.4,30.3,,2022-02-28 2:00,17.7,21.4,18.4,30.4
129,서산,2022-03-09 6:00,15.9,21.2,18.4,30.3,,2022-02-28 3:00,17.3,21.4,18.4,30.4
129,서산,2022-03-09 7:00,15.8,21.2,18.3,30.3,,2022-02-28 4:00,16.8,21.4,18.4,30.4
129,서산,2022-03-09 8:00,15.9,21.2,18.3,30.3,,2022-02-28 5:00,16.3,21.4,18.4,30.4
129,서산,2022-03-09 9:00,16,21.3,18.3,30.3,,2022-02-28 6:00,15.8,21.3,18.3,30.4
129,서산,2022-03-09 10:00,16.3,21.2,18.3,30.3,,2022-02-28 7:00,15.3,21.3,18.4,30.4
129,서산,2022-03-09 11:00,16.7,21.3,18.3,30.3,,2022-02-28 8:00,15,21.3,18.3,30.4
129,서산,2022-03-09 12:00,17.1,21.3,18.3,30.3,,2022-02-28 9:00,15.4,21.3,18.3,30.4
129,서산,2022-03-09 13:00,17.4,21.5,18.4,30.3,,2022-02-28 10:00,16.9,21.3,18.4,30.4
129,서산,2022-03-09 14:00,17.6,21.6,18.3,30.3,,2022-02-28 11:00,18.4,21.3,18.3,30.4
129,서산,2022-03-09 15:00,17.6,21.7,18.4,30.3,,2022-02-28 12:00,18.8,21.3,18.3,30.4
129,서산,2022-03-09 16:00,17.4,21.8,18.4,30.3,,2022-02-28 13:00,19.1,21.4,18.3,30.4
129,서산,2022-03-09 17:00,17.2,21.9,18.4,30.3,,2022-02-28 14:00,19.4,21.5,18.3,30.4
129,서산,2022-03-09 18:00,16.8,21.9,18.4,30.3,,2022-02-28 15:00,19.3,21.6,18.4,30.4
129,서산,2022-03-09 19:00,16.4,21.8,18.5,30.3,,2022-02-28 16:00,19.3,21.6,18.4,30.4
129,서산,2022-03-09 20:00,16.1,21.8,18.5,30.3,,2022-02-28 17:00,19.2,21.7,18.4,30.4
129,서산,2022-03-09 21:00,15.9,21.7,18.5,30.3,,2022-02-28 18:00,18.9,21.7,18.4,30.4
129,서산,2022-03-09 22:00,15.7,21.7,18.5,30.3,,2022-02-28 19:00,18.7,21.7,18.4,30.4
129,서산,2022-03-09 23:00,15.6,21.6,18.5,30.3,,2022-02-28 20:00,18.5,21.7,18.4,30.4
129,서산,2022-03-10 0:00,15.5,21.6,18.4,30.3,,2022-02-28 21:00,18.4,21.7,18.4,30.4
129,서산,2022-03-10 1:00,15.4,21.5,18.4,30.3,,2022-02-28 22:00,18.2,21.6,18.4,30.4
129,서산,2022-03-10 2:00,15.3,21.4,18.4,30.3,,2022-02-28 23:00,18.1,21.6,18.4,30.4
129,서산,2022-03-10 3:00,15.3,21.3,18.4,30.3,,2022-03-01 0:00,18.1,21.6,18.4,30.4
129,서산,2022-03-10 4:00,15.3,21.3,18.4,30.3,,2022-03-01 1:00,18.1,21.6,18.4,30.4
129,서산,2022-03-10 5:00,15.3,21.3,18.3,30.3,,2022-03-01 2:00,18.1,21.6,18.4,30.4
129,서산,2022-03-10 6:00,15.3,21.3,18.4,30.3,,2022-03-01 3:00,18.1,21.6,18.4,30.4
129,서산,2022-03-10 7:00,15.3,21.2,18.3,30.3,,2022-03-01 4:00,18.1,21.5,18.4,30.4
129,서산,2022-03-10 8:00,15.3,21.3,18.3,30.3,,2022-03-01 5:00,18.2,21.5,18.4,30.4
129,서산,2022-03-10 9:00,15.5,21.2,18.3,30.3,,2022-03-01 6:00,18.2,21.5,18.4,30.4
129,서산,2022-03-10 10:00,15.8,21.2,18.3,30.3,,2022-03-01 7:00,18.2,21.5,18.4,30.4
129,서산,2022-03-10 11:00,16,21.2,18.3,30.3,,2022-03-01 8:00,18.3,21.5,18.4,30.4
129,서산,2022-03-10 12:00,16.2,21.3,18.3,30.3,,2022-03-01 9:00,18.4,21.5,18.4,30.4
129,서산,2022-03-10 13:00,16.4,21.3,18.4,30.2,,2022-03-01 10:00,18.6,21.5,18.4,30.4
129,서산,2022-03-10 14:00,16.6,21.4,18.3,30.2,,2022-03-01 11:00,18.8,21.6,18.4,30.4
129,서산,2022-03-10 15:00,16.7,21.5,18.4,30.2,,2022-03-01 12:00,18.8,21.6,18.4,30.4
129,서산,2022-03-10 16:00,16.6,21.6,18.4,30.2,,2022-03-01 13:00,18.9,21.6,18.4,30.4
129,서산,2022-03-10 17:00,16.5,21.6,18.4,30.2,,2022-03-01 14:00,19.1,21.7,18.4,30.4
129,서산,2022-03-10 18:00,16.2,21.7,18.4,30.2,,2022-03-01 15:00,19,21.6,18.4,30.4
129,서산,2022-03-10 19:00,16,21.6,18.4,30.3,,2022-03-01 16:00,19,21.7,18.4,30.4
129,서산,2022-03-10 20:00,15.8,21.6,18.4,30.3,,2022-03-01 17:00,18.9,21.7,18.4,30.4
129,서산,2022-03-10 21:00,15.6,21.5,18.4,30.2,,2022-03-01 18:00,18.7,21.7,18.4,30.4
129,서산,2022-03-10 22:00,15.5,21.5,18.4,30.2,,2022-03-01 19:00,18.4,21.7,18.4,30.4
129,서산,2022-03-10 23:00,15.5,21.4,18.4,30.2,,2022-03-01 20:00,18.2,21.6,18.4,30.4
129,서산,2022-03-11 1:00,15.3,21.3,18.4,30.2,,2022-03-01 21:00,18.1,21.6,18.4,30.4
129,서산,2022-03-11 2:00,15.3,21.3,18.4,30.2,,2022-03-01 22:00,17.9,21.6,18.4,30.4
129,서산,2022-03-11 3:00,15.3,21.3,18.3,30.2,,2022-03-01 23:00,17.7,21.5,18.4,30.4
129,서산,2022-03-11 4:00,15.3,21.2,18.3,30.2,,2022-03-02 1:00,16.9,21.4,18.4,30.4
129,서산,2022-03-11 5:00,15.2,21.3,18.3,30.3,,2022-03-02 2:00,16.3,21.4,18.4,30.4
129,서산,2022-03-11 6:00,15.3,21.2,18.4,30.2,,2022-03-02 3:00,15.6,21.4,18.4,30.4
129,서산,2022-03-11 7:00,15.3,21.2,18.3,30.3,,2022-03-02 4:00,14.9,21.3,18.4,30.4
