일자,10CM 정시 토양수분(%),20CM 정시 토양수분(%),30CM 정시 토양수분(%),50CM 정시 토양수분(%),,일자,10CM 정시 토양수분(%),20CM 정시 토양수분(%),30CM 정시 토양수분(%),50CM 정시 토양수분(%)
2022-01-11 2:00,14.92727273,19.35454545,19.94545455,21.20909091,,2022-01-07 16:00,14.14545455,18.36363636,20,21.53636364
2022-01-11 3:00,14.91818182,19.36363636,19.94545455,21.21818182,,2022-01-07 17:00,14.20909091,18.42727273,19.98181818,21.51818182
2022-01-11 4:00,14.88181818,19.37272727,19.94545455,21.20909091,,2022-01-07 18:00,14.18181818,18.5,19.98181818,21.5
2022-01-11 5:00,14.85454545,19.39090909,19.93636364,21.20909091,,2022-01-07 19:00,14.13636364,18.55454545,19.98181818,21.5
2022-01-11 6:00,14.79090909,19.41818182,19.93636364,21.21818182,,2022-01-07 20:00,14.04545455,18.59090909,19.96363636,21.5
2022-01-11 7:00,14.71818182,19.42727273,19.94545455,21.20909091,,2022-01-07 21:00,13.92727273,18.61818182,19.97272727,21.50909091
2022-01-11 8:00,14.61818182,19.41818182,19.95454545,21.20909091,,2022-01-07 22:00,13.8,18.62727273,19.98181818,21.5
2022-01-11 9:00,14.56363636,19.42727273,19.95454545,21.2,,2022-01-07 23:00,13.66363636,18.65454545,19.99090909,21.5
2022-01-11 10:00,14.54545455,19.41818182,19.97272727,21.20909091,,2022-01-08 0:00,,,,
2022-01-11 11:00,14.61818182,19.4,19.98181818,21.20909091,,2022-01-08 1:00,13.32727273,18.7,19.9,21.38181818
2022-01-11 12:00,14.69090909,19.40909091,19.99090909,21.21818182,,2022-01-08 2:00,13.19090909,18.66363636,19.95454545,21.36363636
2022-01-11 13:00,14.8,19.34545455,19.91818182,21.20909091,,2022-01-08 3:00,13.07272727,18.59090909,19.98181818,21.37272727
2022-01-11 14:00,14.96363636,19.39090909,19.91818182,21.20909091,,2022-01-08 4:00,12.97272727,18.53636364,19.97272727,21.35454545
2022-01-11 15:00,15.02727273,19.4,19.91818182,21.21818182,,2022-01-08 5:00,12.83636364,18.46363636,19.98181818,21.35454545
2022-01-11 16:00,15.00909091,19.42727273,19.90909091,21.22727273,,2022-01-08 6:00,12.70909091,18.36363636,19.96363636,21.34545455
2022-01-11 17:00,14.91818182,19.43636364,19.9,21.21818182,,2022-01-08 7:00,12.59090909,18.26363636,19.96363636,21.34545455
2022-01-11 18:00,14.80909091,19.41818182,19.98181818,21.21818182,,2022-01-08 8:00,12.49090909,18.15454545,19.96363636,21.34545455
2022-01-11 19:00,14.7,19.43636364,19.99090909,21.21818182,,2022-01-08 9:00,12.42727273,18.04545455,19.92727273,21.34545455
2022-01-11 20:00,14.61818182,19.39090909,19.98181818,21.22727273,,2022-01-08 10:00,12.51818182,18,19.92727273,21.39090909
2022-01-11 21:00,14.49090909,19.38181818,19.98181818,21.22727273,,2022-01-08 11:00,12.77272727,17.97272727,19.88181818,21.43636364
2022-01-11 22:00,14.35454545,19.33636364,19.95454545,21.22727273,,2022-01-08 12:00,13.02727273,17.97272727,19.88181818,21.42727273
2022-01-11 23:00,14.20909091,19.28181818,19.97272727,21.22727273,,2022-01-08 13:00,13.31818182,18,19.85454545,21.42727273
2022-01-12 1:00,13.95454545,19.19090909,19.98181818,21.21818182,,2022-01-08 14:00,13.6,18.00909091,19.84545455,21.43636364
2022-01-12 2:00,13.81818182,19.10909091,19.97272727,21.21818182,,2022-01-08 15:00,13.73636364,18.03636364,19.84545455,21.42727273
2022-01-12 3:00,13.68181818,19.00909091,19.97272727,21.21818182,,2022-01-08 16:00,13.86363636,18.08181818,19.85454545,21.41818182
2022-01-12 4:00,13.54545455,18.92727273,19.94545455,21.20909091,,2022-01-08 17:00,13.92727273,18.14545455,19.85454545,21.40909091
2022-01-12 5:00,13.42727273,18.85454545,19.94545455,21.20909091,,2022-01-08 18:00,13.96363636,18.19090909,19.83636364,21.39090909
2022-01-12 6:00,13.30909091,18.76363636,19.94545455,21.2,,2022-01-08 19:00,13.98181818,18.23636364,19.83636364,21.39090909
2022-01-12 7:00,13.24545455,18.65454545,19.93636364,21.20909091,,2022-01-08 20:00,14.01818182,18.27272727,19.83636364,21.4
2022-01-12 8:00,13.15454545,18.54545455,19.91818182,21.2,,2022-01-08 21:00,14.04545455,18.30909091,19.84545455,21.4
2022-01-12 9:00,13.1,18.4,19.90909091,21.19090909,,2022-01-08 22:00,14.02727273,18.34545455,19.85454545,21.38181818
2022-01-12 10:00,13.17272727,18.33636364,19.9,21.19090909,,2022-01-08 23:00,14.01818182,18.38181818,19.84545455,21.38181818
2022-01-12 11:00,13.22727273,18.29090909,19.85454545,21.19090909,,2022-01-09 0:00,14.03636364,18.41818182,19.80909091,21.38181818
2022-01-12 12:00,13.36363636,18.27272727,19.83636364,21.2,,2022-01-09 1:00,14.03636364,18.46363636,19.76363636,21.36363636
2022-01-12 13:00,13.49090909,18.30909091,19.82727273,21.2,,2022-01-09 2:00,14.07272727,18.51818182,19.76363636,21.37272727
2022-01-12 14:00,13.66363636,18.29090909,19.76363636,21.2,,2022-01-09 3:00,14.00909091,18.54545455,19.75454545,21.37272727
2022-01-12 15:00,13.78181818,18.3,19.74545455,21.2,,2022-01-09 4:00,14,18.58181818,19.75454545,21.36363636
2022-01-12 16:00,13.84545455,18.33636364,19.75454545,21.19090909,,2022-01-09 5:00,13.98181818,18.6,19.75454545,21.34545455
2022-01-12 17:00,13.85454545,18.38181818,19.74545455,21.18181818,,2022-01-09 6:00,13.94545455,18.62727273,19.77272727,21.34545455
2022-01-12 18:00,13.76363636,18.40909091,19.73636364,21.18181818,,2022-01-09 7:00,13.88181818,18.64545455,19.77272727,21.34545455
2022-01-12 19:00,13.68181818,18.42727273,19.79090909,21.18181818,,2022-01-09 8:00,13.82727273,18.67272727,19.77272727,21.34545455
2022-01-12 20:00,13.58181818,18.44545455,19.79090909,21.19090909,,2022-01-09 9:00,13.82727273,18.7,19.77272727,21.34545455
2022-01-12 21:00,13.49090909,18.46363636,19.79090909,21.18181818,,2022-01-09 10:00,13.92727273,18.7,19.77272727,21.34545455
2022-01-12 22:00,13.37272727,18.44545455,19.79090909,21.17272727,,2022-01-09 11:00,14.12727273,18.74545455,19.8,21.34545455
2022-01-12 23:00,13.27272727,18.42727273,19.78181818,21.17272727,,2022-01-09 12:00,14.32727273,18.73636364,19.8,21.34545455
2022-01-13 0:00,13.16363636,18.4,19.78181818,21.18181818,,2022-01-09 13:00,14.46363636,18.78181818,19.8,21.35454545
2022-01-13 1:00,13.1,18.35454545,19.77272727,21.15454545,,2022-01-09 14:00,14.8,18.84545455,19.79090909,21.36363636
2022-01-13 2:00,13.03636364,18.30909091,19.76363636,21.15454545,,2022-01-09 15:00,14.97272727,18.94545455,19.80909091,21.35454545
2022-01-13 3:00,12.98181818,18.24545455,19.76363636,21.15454545,,2022-01-09 16:00,15.07272727,18.97272727,19.81818182,21.35454545
2022-01-13 4:00,12.95454545,18.16363636,19.76363636,21.15454545,,2022-01-09 17:00,15.05454545,18.99090909,19.81818182,21.32727273
2022-01-13 5:00,12.88181818,18.10909091,19.75454545,21.16363636,,2022-01-09 18:00,15.00909091,19.02727273,19.85454545,21.36363636
2022-01-13 6:00,12.95454545,18.07272727,19.72727273,21.14545455,,2022-01-09 19:00,14.91818182,19.06363636,19.85454545,21.34545455
2022-01-13 7:00,13.28181818,18.03636364,19.71818182,21.14545455,,2022-01-09 20:00,14.86363636,19.08181818,19.86363636,21.36363636
2022-01-13 8:00,13.14545455,18,19.67272727,21.14545455,,2022-01-09 21:00,14.76363636,19.09090909,19.87272727,21.34545455
2022-01-13 9:00,13.05454545,17.97272727,19.64545455,21.14545455,,2022-01-09 22:00,14.67272727,19.10909091,19.86363636,21.33636364
2022-01-13 10:00,13.02727273,17.98181818,19.61818182,21.15454545,,2022-01-09 23:00,14.57272727,19.10909091,19.9,21.32727273
2022-01-13 11:00,13.04545455,17.94545455,19.59090909,21.14545455,,2022-01-10 0:00,14.47272727,19.09090909,19.90909091,21.33636364
2022-01-13 12:00,13.19090909,17.93636364,19.57272727,21.13636364,,2022-01-10 1:00,14.4,19.15454545,19.9,21.33636364
2022-01-13 13:00,13.30909091,17.95454545,19.55454545,21.14545455,,2022-01-10 2:00,14.29090909,19.14545455,19.92727273,21.33636364
2022-01-13 14:00,13.39090909,17.98181818,19.55454545,21.13636364,,2022-01-10 3:00,14.20909091,19.14545455,19.90909091,21.33636364
2022-01-13 15:00,13.45454545,18,19.55454545,21.11818182,,2022-01-10 4:00,14.11818182,19.10909091,19.92727273,21.34545455
2022-01-13 16:00,13.47272727,18.02727273,19.54545455,21.11818182,,2022-01-10 5:00,13.98181818,19.08181818,19.91818182,21.35454545
2022-01-13 17:00,13.45454545,18.05454545,19.54545455,21.1,,2022-01-10 6:00,13.85454545,19.07272727,19.93636364,21.25454545
2022-01-13 18:00,13.35454545,18.06363636,19.54545455,21.09090909,,2022-01-10 7:00,13.74545455,19,19.87272727,21.32727273
2022-01-13 19:00,13.3,18.12727273,19.53636364,21.1,,2022-01-10 8:00,13.62727273,18.98181818,19.86363636,21.34545455
2022-01-13 20:00,13.23636364,18.13636364,19.56363636,21.09090909,,2022-01-10 9:00,13.54545455,18.91818182,19.85454545,21.34545455
2022-01-13 21:00,13.14545455,18.10909091,19.55454545,21.07272727,,2022-01-10 10:00,13.56363636,18.88181818,19.87272727,21.34545455
2022-01-13 22:00,13.06363636,18.05454545,19.55454545,21.09090909,,2022-01-10 11:00,13.75454545,18.87272727,19.87272727,21.34545455
2022-01-13 23:00,12.99090909,18.02727273,19.57272727,21.09090909,,2022-01-10 12:00,13.91818182,18.89090909,19.87272727,21.34545455
2022-01-14 0:00,12.92727273,17.92727273,19.56363636,21.1,,2022-01-10 13:00,14.16363636,18.90909091,19.88181818,21.35454545
2022-01-14 1:00,12.86363636,17.84545455,19.55454545,21.1,,2022-01-10 14:00,14.42727273,18.95454545,19.9,21.35454545
2022-01-14 2:00,12.78181818,17.76363636,19.54545455,21.1,,2022-01-10 15:00,14.60909091,18.94545455,19.9,21.35454545
2022-01-14 3:00,12.73636364,17.63636364,19.62727273,21.09090909,,2022-01-10 16:00,14.71818182,18.97272727,19.93636364,21.35454545
2022-01-14 4:00,12.66363636,17.51818182,19.60909091,21.09090909,,2022-01-10 17:00,14.79090909,19.00909091,19.93636364,21.34545455
2022-01-14 5:00,12.57272727,17.39090909,19.58181818,21.09090909,,2022-01-10 18:00,14.81818182,19.03636364,19.94545455,21.30909091
2022-01-14 6:00,12.49090909,17.3,19.57272727,21.07272727,,2022-01-10 19:00,14.83636364,19.08181818,19.94545455,21.32727273
2022-01-14 7:00,12.41818182,17.18181818,19.55454545,21.07272727,,2022-01-10 20:00,14.83636364,19.1,19.86363636,21.42727273
2022-01-14 8:00,12.30909091,17.05454545,19.55454545,21.12727273,,2022-01-10 21:00,14.84545455,19.10909091,19.88181818,21.30909091
2022-01-14 9:00,12.23636364,16.97272727,19.53636364,21.12727273,,2022-01-10 22:00,14.86363636,19.19090909,19.94545455,21.24545455
2022-01-14 10:00,12.31818182,16.88181818,19.50909091,21.10909091,,2022-01-10 23:00,14.90909091,19.23636364,19.92727273,21.21818182
2022-01-14 11:00,12.50909091,16.84545455,19.50909091,21.09090909,,2022-01-11 0:00,,,,
2022-01-14 12:00,12.72727273,16.84545455,19.5,21.07272727,,2022-01-11 1:00,14.94545455,19.3,19.92727273,21.21818182
2022-01-14 13:00,12.93636364,16.89090909,19.48181818,21.05454545,,2022-01-11 2:00,14.92727273,19.35454545,19.94545455,21.20909091
2022-01-14 14:00,13.09090909,16.92727273,19.47272727,21.04545455,,2022-01-11 3:00,14.91818182,19.36363636,19.94545455,21.21818182
2022-01-14 15:00,13.26363636,16.98181818,19.46363636,21.02727273,,2022-01-11 4:00,14.88181818,19.37272727,19.94545455,21.20909091
2022-01-14 16:00,13.33636364,17.01818182,19.41818182,21.01818182,,2022-01-11 5:00,14.85454545,19.39090909,19.93636364,21.20909091
2022-01-14 17:00,13.35454545,17.11818182,19.33636364,20.93636364,,2022-01-11 6:00,14.79090909,19.41818182,19.93636364,21.21818182
2022-01-14 18:00,13.29090909,17.17272727,19.33636364,20.93636364,,2022-01-11 7:00,14.71818182,19.42727273,19.94545455,21.20909091
2022-01-14 19:00,13.17272727,17.19090909,19.32727273,20.93636364,,2022-01-11 8:00,14.61818182,19.41818182,19.95454545,21.20909091
2022-01-14 20:00,13.08181818,17.13636364,19.42727273,21.05454545,,2022-01-11 9:00,14.56363636,19.42727273,19.95454545,21.2
2022-01-14 21:00,12.98181818,17.14545455,19.43636364,21.02727273,,2022-01-11 10:00,14.54545455,19.41818182,19.97272727,21.20909091
2022-01-14 22:00,12.88181818,17.17272727,19.42727273,21.04545455,,2022-01-11 11:00,14.61818182,19.4,19.98181818,21.20909091
2022-01-14 23:00,12.78181818,17.16363636,19.43636364,21.04545455,,2022-01-11 12:00,14.69090909,19.40909091,19.99090909,21.21818182
2022-01-15 0:00,12.7,17.17272727,19.43636364,21.03636364,,2022-01-11 13:00,14.8,19.34545455,19.91818182,21.20909091
2022-01-15 1:00,12.62727273,17.12727273,19.41818182,21.00909091,,2022-01-11 14:00,14.96363636,19.39090909,19.91818182,21.20909091
2022-01-15 2:00,12.59090909,17.09090909,19.44545455,21.01818182,,2022-01-11 15:00,15.02727273,19.4,19.91818182,21.21818182
2022-01-15 3:00,12.55454545,17.05454545,19.42727273,21.00909091,,2022-01-11 16:00,15.00909091,19.42727273,19.90909091,21.22727273
2022-01-15 4:00,12.52727273,17.00909091,19.41818182,20.98181818,,2022-01-11 17:00,14.91818182,19.43636364,19.9,21.21818182
2022-01-15 5:00,12.46363636,16.94545455,19.32727273,20.97272727,,2022-01-11 18:00,14.80909091,19.41818182,19.98181818,21.21818182
2022-01-15 6:00,12.42727273,16.88181818,19.32727273,20.98181818,,2022-01-11 19:00,14.7,19.43636364,19.99090909,21.21818182
2022-01-15 7:00,12.4,16.82727273,19.31818182,20.94545455,,2022-01-11 20:00,14.61818182,19.39090909,19.98181818,21.22727273
2022-01-15 8:00,12.35454545,16.77272727,19.32727273,20.96363636,,2022-01-11 21:00,14.49090909,19.38181818,19.98181818,21.22727273
2022-01-15 9:00,12.32727273,16.70909091,19.28181818,20.95454545,,2022-01-11 22:00,14.35454545,19.33636364,19.95454545,21.22727273
2022-01-15 10:00,12.37272727,16.69090909,19.27272727,20.96363636,,2022-01-11 23:00,14.20909091,19.28181818,19.97272727,21.22727273
2022-01-15 11:00,12.55454545,16.7,19.29090909,20.96363636,,2022-01-12 0:00,,,,
2022-01-15 12:00,12.69090909,16.69090909,19.26363636,20.96363636,,2022-01-12 1:00,13.95454545,19.19090909,19.98181818,21.21818182
2022-01-15 13:00,12.86363636,16.72727273,19.31818182,20.91818182,,2022-01-12 2:00,13.81818182,19.10909091,19.97272727,21.21818182
2022-01-15 14:00,13.02727273,16.78181818,19.3,20.93636364,,2022-01-12 3:00,13.68181818,19.00909091,19.97272727,21.21818182
2022-01-15 15:00,13.14545455,16.80909091,19.3,20.93636364,,2022-01-12 4:00,13.54545455,18.92727273,19.94545455,21.20909091
2022-01-15 16:00,13.26363636,16.84545455,19.31818182,20.92727273,,2022-01-12 5:00,13.42727273,18.85454545,19.94545455,21.20909091
2022-01-15 17:00,13.33636364,16.91818182,19.29090909,20.92727273,,2022-01-12 6:00,13.30909091,18.76363636,19.94545455,21.2
2022-01-15 18:00,13.35454545,16.93636364,19.3,20.91818182,,2022-01-12 7:00,13.24545455,18.65454545,19.93636364,21.20909091
2022-01-15 19:00,13.35454545,16.98181818,19.29090909,20.91818182,,2022-01-12 8:00,13.15454545,18.54545455,19.91818182,21.2
2022-01-15 20:00,13.35454545,17.02727273,19.3,20.91818182,,2022-01-12 9:00,13.1,18.4,19.90909091,21.19090909
2022-01-15 21:00,13.36363636,17.05454545,19.29090909,20.92727273,,2022-01-12 10:00,13.17272727,18.33636364,19.9,21.19090909
2022-01-15 22:00,13.4,17.08181818,19.3,20.91818182,,2022-01-12 11:00,13.22727273,18.29090909,19.85454545,21.19090909
2022-01-15 23:00,13.4,17.11818182,19.30909091,20.91818182,,2022-01-12 12:00,13.36363636,18.27272727,19.83636364,21.2
2022-01-16 0:00,13.4,17.16363636,19.30909091,20.91818182,,2022-01-12 13:00,13.49090909,18.30909091,19.82727273,21.2
2022-01-16 1:00,13.4,17.19090909,19.30909091,20.91818182,,2022-01-12 14:00,13.66363636,18.29090909,19.76363636,21.2
2022-01-16 2:00,13.40909091,17.19090909,19.30909091,20.90909091,,2022-01-12 15:00,13.78181818,18.3,19.74545455,21.2
2022-01-16 3:00,13.39090909,17.23636364,19.32727273,20.90909091,,2022-01-12 16:00,13.84545455,18.33636364,19.75454545,21.19090909
2022-01-16 4:00,13.4,17.27272727,19.30909091,20.91818182,,2022-01-12 17:00,13.85454545,18.38181818,19.74545455,21.18181818
2022-01-16 5:00,13.40909091,17.29090909,19.31818182,20.91818182,,2022-01-12 18:00,13.76363636,18.40909091,19.73636364,21.18181818
2022-01-16 6:00,13.4,17.30909091,19.31818182,20.91818182,,2022-01-12 19:00,13.68181818,18.42727273,19.79090909,21.18181818
2022-01-16 7:00,13.32727273,17.35454545,19.32727273,20.92727273,,2022-01-12 20:00,13.58181818,18.44545455,19.79090909,21.19090909
2022-01-16 8:00,13.24545455,17.38181818,19.32727273,20.90909091,,2022-01-12 21:00,13.49090909,18.46363636,19.79090909,21.18181818
2022-01-16 9:00,13.20909091,17.46363636,19.28181818,20.83636364,,2022-01-12 22:00,13.37272727,18.44545455,19.79090909,21.17272727
2022-01-16 10:00,13.28181818,17.43636364,19.34545455,20.83636364,,2022-01-12 23:00,13.27272727,18.42727273,19.78181818,21.17272727
2022-01-16 11:00,13.36363636,17.49090909,19.36363636,20.83636364,,2022-01-13 0:00,13.16363636,18.4,19.78181818,21.18181818
2022-01-16 12:00,13.5,17.52727273,19.37272727,20.83636364,,2022-01-13 1:00,13.1,18.35454545,19.77272727,21.15454545
2022-01-16 13:00,13.63636364,17.52727273,19.38181818,20.83636364,,2022-01-13 2:00,13.03636364,18.30909091,19.76363636,21.15454545
2022-01-16 14:00,13.78181818,17.50909091,19.36363636,20.82727273,,2022-01-13 3:00,12.98181818,18.24545455,19.76363636,21.15454545
2022-01-16 15:00,13.9,17.55454545,19.39090909,20.83636364,,2022-01-13 4:00,12.95454545,18.16363636,19.76363636,21.15454545
2022-01-16 16:00,13.96363636,17.59090909,19.29090909,20.88181818,,2022-01-13 5:00,12.88181818,18.10909091,19.75454545,21.16363636
2022-01-16 17:00,13.95454545,17.66363636,19.31818182,20.9,,2022-01-13 6:00,12.95454545,18.07272727,19.72727273,21.14545455
2022-01-16 18:00,13.86363636,17.68181818,19.31818182,20.9,,2022-01-13 7:00,13.28181818,18.03636364,19.71818182,21.14545455
2022-01-16 19:00,13.73636364,17.71818182,19.28181818,20.9,,2022-01-13 8:00,13.14545455,18,19.67272727,21.14545455
2022-01-16 20:00,13.64545455,17.73636364,19.3,20.91818182,,2022-01-13 9:00,13.05454545,17.97272727,19.64545455,21.14545455
2022-01-16 21:00,13.55454545,17.79090909,19.28181818,20.91818182,,2022-01-13 10:00,13.02727273,17.98181818,19.61818182,21.15454545
2022-01-16 22:00,13.44545455,17.8,19.29090909,20.91818182,,2022-01-13 11:00,13.04545455,17.94545455,19.59090909,21.14545455
2022-01-16 23:00,13.35454545,17.8,19.3,20.91818182,,2022-01-13 12:00,13.19090909,17.93636364,19.57272727,21.13636364
2022-01-17 0:00,13.27272727,17.80909091,19.3,20.90909091,,2022-01-13 13:00,13.30909091,17.95454545,19.55454545,21.14545455
2022-01-17 1:00,13.16363636,17.8,19.3,20.90909091,,2022-01-13 14:00,13.39090909,17.98181818,19.55454545,21.13636364
2022-01-17 2:00,13.06363636,17.73636364,19.3,20.90909091,,2022-01-13 15:00,13.45454545,18,19.55454545,21.11818182
2022-01-17 3:00,12.94545455,17.71818182,19.3,20.90909091,,2022-01-13 16:00,13.47272727,18.02727273,19.54545455,21.11818182
2022-01-17 4:00,12.83636364,17.62727273,19.3,20.91818182,,2022-01-13 17:00,13.45454545,18.05454545,19.54545455,21.1
2022-01-17 5:00,12.73636364,17.53636364,19.31818182,20.92727273,,2022-01-13 18:00,13.35454545,18.06363636,19.54545455,21.09090909
2022-01-17 6:00,12.67272727,17.42727273,19.3,20.92727273,,2022-01-13 19:00,13.3,18.12727273,19.53636364,21.1
2022-01-17 7:00,12.59090909,17.32727273,19.29090909,20.92727273,,2022-01-13 20:00,13.23636364,18.13636364,19.56363636,21.09090909
2022-01-17 8:00,12.51818182,17.22727273,19.27272727,20.92727273,,2022-01-13 21:00,13.14545455,18.10909091,19.55454545,21.07272727
2022-01-17 9:00,12.48181818,17.11818182,19.27272727,20.87272727,,2022-01-13 22:00,13.06363636,18.05454545,19.55454545,21.09090909
2022-01-17 10:00,12.50909091,17.07272727,19.30909091,20.9,,2022-01-13 23:00,12.99090909,18.02727273,19.57272727,21.09090909
2022-01-17 11:00,12.65454545,17.10909091,19.22727273,20.82727273,,2022-01-14 0:00,12.92727273,17.92727273,19.56363636,21.1
2022-01-17 12:00,12.80909091,17.1,19.27272727,20.8,,2022-01-14 1:00,12.86363636,17.84545455,19.55454545,21.1
2022-01-17 13:00,12.99090909,17.11818182,19.29090909,20.8,,2022-01-14 2:00,12.78181818,17.76363636,19.54545455,21.1
2022-01-17 14:00,13.10909091,17.15454545,19.27272727,20.80909091,,2022-01-14 3:00,12.73636364,17.63636364,19.62727273,21.09090909
2022-01-17 15:00,13.20909091,17.19090909,19.27272727,20.8,,2022-01-14 4:00,12.66363636,17.51818182,19.60909091,21.09090909
2022-01-17 16:00,13.30909091,17.23636364,19.27272727,20.77272727,,2022-01-14 5:00,12.57272727,17.39090909,19.58181818,21.09090909
2022-01-17 17:00,13.33636364,17.25454545,19.27272727,20.77272727,,2022-01-14 6:00,12.49090909,17.3,19.57272727,21.07272727
2022-01-17 18:00,13.32727273,17.33636364,19.24545455,20.76363636,,2022-01-14 7:00,12.41818182,17.18181818,19.55454545,21.07272727
2022-01-17 19:00,13.30909091,17.36363636,19.23636364,20.76363636,,2022-01-14 8:00,12.30909091,17.05454545,19.55454545,21.12727273
2022-01-17 20:00,13.23636364,17.4,19.23636364,20.76363636,,2022-01-14 9:00,12.23636364,16.97272727,19.53636364,21.12727273
2022-01-17 21:00,13.2,17.40909091,19.23636364,20.76363636,,2022-01-14 10:00,12.31818182,16.88181818,19.50909091,21.10909091
2022-01-17 22:00,13.15454545,17.42727273,19.23636364,20.75454545,,2022-01-14 11:00,12.50909091,16.84545455,19.50909091,21.09090909
2022-01-17 23:00,13.08181818,17.41818182,19.24545455,20.76363636,,2022-01-14 12:00,12.72727273,16.84545455,19.5,21.07272727
2022-01-18 0:00,13.04545455,17.43636364,19.23636364,20.76363636,,2022-01-14 13:00,12.93636364,16.89090909,19.48181818,21.05454545
2022-01-18 1:00,12.99090909,17.41818182,19.23636364,20.75454545,,2022-01-14 14:00,13.09090909,16.92727273,19.47272727,21.04545455
2022-01-18 2:00,12.9,17.39090909,19.24545455,20.75454545,,2022-01-14 15:00,13.26363636,16.98181818,19.46363636,21.02727273
2022-01-18 3:00,12.83636364,17.29090909,19.2,20.77272727,,2022-01-14 16:00,13.33636364,17.01818182,19.41818182,21.01818182
2022-01-18 4:00,12.74545455,17.24545455,19.24545455,20.76363636,,2022-01-14 17:00,13.35454545,17.11818182,19.33636364,20.93636364
2022-01-18 5:00,12.64545455,17.19090909,19.20909091,20.76363636,,2022-01-14 18:00,13.29090909,17.17272727,19.33636364,20.93636364
2022-01-18 6:00,12.57272727,17.1,19.20909091,20.76363636,,2022-01-14 19:00,13.17272727,17.19090909,19.32727273,20.93636364
2022-01-18 7:00,12.49090909,17.02727273,19.2,20.75454545,,2022-01-14 20:00,13.08181818,17.13636364,19.42727273,21.05454545
2022-01-18 8:00,12.4,16.90909091,19.18181818,20.75454545,,2022-01-14 21:00,12.98181818,17.14545455,19.43636364,21.02727273
2022-01-18 9:00,12.33636364,16.84545455,19.18181818,20.73636364,,2022-01-14 22:00,12.88181818,17.17272727,19.42727273,21.04545455
2022-01-18 10:00,12.33636364,16.79090909,19.09090909,20.72727273,,2022-01-14 23:00,12.78181818,17.16363636,19.43636364,21.04545455
2022-01-18 11:00,12.44545455,16.74545455,19.07272727,20.72727273,,2022-01-15 0:00,12.7,17.17272727,19.43636364,21.03636364
2022-01-18 12:00,12.64545455,16.75454545,19.05454545,20.71818182,,2022-01-15 1:00,12.62727273,17.12727273,19.41818182,21.00909091
2022-01-18 13:00,12.80909091,16.76363636,19.04545455,20.71818182,,2022-01-15 2:00,12.59090909,17.09090909,19.44545455,21.01818182
2022-01-18 14:00,12.94545455,16.78181818,19.02727273,20.70909091,,2022-01-15 3:00,12.55454545,17.05454545,19.42727273,21.00909091
2022-01-18 15:00,13.09090909,16.82727273,19.03636364,20.69090909,,2022-01-15 4:00,12.52727273,17.00909091,19.41818182,20.98181818
2022-01-18 16:00,13.18181818,16.86363636,19.02727273,20.68181818,,2022-01-15 5:00,12.46363636,16.94545455,19.32727273,20.97272727
2022-01-18 17:00,13.23636364,16.91818182,19.11818182,20.65454545,,2022-01-15 6:00,12.42727273,16.88181818,19.32727273,20.98181818
2022-01-18 18:00,13.12727273,16.94545455,19.1,20.63636364,,2022-01-15 7:00,12.4,16.82727273,19.31818182,20.94545455
2022-01-18 19:00,13.04545455,16.98181818,19.10909091,20.63636364,,2022-01-15 8:00,12.35454545,16.77272727,19.32727273,20.96363636
2022-01-18 20:00,12.97272727,17.01818182,19.1,20.63636364,,2022-01-15 9:00,12.32727273,16.70909091,19.28181818,20.95454545
2022-01-18 21:00,12.85454545,17.04545455,19.1,20.63636364,,2022-01-15 10:00,12.37272727,16.69090909,19.27272727,20.96363636
2022-01-18 22:00,12.72727273,17.05454545,19.15454545,20.63636364,,2022-01-15 11:00,12.55454545,16.7,19.29090909,20.96363636
2022-01-18 23:00,12.61818182,17.03636364,19.15454545,20.63636364,,2022-01-15 12:00,12.69090909,16.69090909,19.26363636,20.96363636
2022-01-19 0:00,12.49090909,17.00909091,19.15454545,20.62727273,,2022-01-15 13:00,12.86363636,16.72727273,19.31818182,20.91818182
2022-01-19 1:00,12.36363636,16.97272727,19.14545455,20.63636364,,2022-01-15 14:00,13.02727273,16.78181818,19.3,20.93636364
2022-01-19 2:00,12.28181818,16.89090909,19.16363636,20.64545455,,2022-01-15 15:00,13.14545455,16.80909091,19.3,20.93636364
2022-01-19 3:00,12.17272727,16.8,19.15454545,20.64545455,,2022-01-15 16:00,13.26363636,16.84545455,19.31818182,20.92727273
2022-01-19 4:00,12.05454545,16.68181818,19.13636364,20.63636364,,2022-01-15 17:00,13.33636364,16.91818182,19.29090909,20.92727273
2022-01-19 5:00,11.93636364,16.60909091,19.1,20.63636364,,2022-01-15 18:00,13.35454545,16.93636364,19.3,20.91818182
2022-01-19 6:00,11.84545455,16.51818182,19.03636364,20.63636364,,2022-01-15 19:00,13.35454545,16.98181818,19.29090909,20.91818182
2022-01-19 7:00,11.73636364,16.42727273,19.00909091,20.63636364,,2022-01-15 20:00,13.35454545,17.02727273,19.3,20.91818182
2022-01-19 8:00,11.63636364,16.32727273,18.98181818,20.62727273,,2022-01-15 21:00,13.36363636,17.05454545,19.29090909,20.92727273
2022-01-19 9:00,11.60909091,16.24545455,18.98181818,20.62727273,,2022-01-15 22:00,13.4,17.08181818,19.3,20.91818182
2022-01-19 10:00,11.64545455,16.20909091,18.95454545,20.61818182,,2022-01-15 23:00,13.4,17.11818182,19.30909091,20.91818182
